frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,holding,663,487,661,634,0.0,-0.779,0
1,0.01668,holding,663,487,661,634,0.0,-0.779,0
2,0.03337,holding,663,487,661,634,0.0,-0.779,0
3,0.05005,holding,663,486,661,634,0.0,-0.774,0
4,0.06673,holding,663,487,661,634,0.0,-0.779,0
5,0.08342,holding,663,487,661,634,0.0,-0.779,0
6,0.1001,holding,663,486,661,634,0.0,-0.774,0
7,0.11678,holding,663,487,661,634,0.0,-0.779,0
8,0.13347,holding,663,487,661,634,0.0,-0.779,0
9,0.15015,holding,663,487,661,634,0.0,-0.779,0
10,0.16683,holding,663,486,661,634,0.0,-0.774,0
11,0.18352,holding,663,486,661,634,0.0,-0.774,0
12,0.2002,holding,663,486,661,634,0.0,-0.774,0
13,0.21688,holding,663,486,661,634,0.0,-0.774,0
14,0.23357,holding,663,486,661,634,0.0,-0.774,0
15,0.25025,holding,663,486,661,634,0.0,-0.774,0
16,0.26693,holding,663,486,661,634,0.0,-0.774,0
17,0.28362,holding,663,486,661,634,0.0,-0.774,0
18,0.3003,holding,663,486,661,634,0.0,-0.774,0
19,0.31698,holding,663,486,661,634,0.0,-0.774,0
20,0.33367,holding,663,486,662,628,0.0,-0.403,0
21,0.35035,holding,663,486,661,634,0.0,-0.774,0
22,0.36703,holding,663,486,661,634,0.0,-0.774,0
23,0.38372,holding,663,486,662,634,0.0,-0.387,0
24,0.4004,holding,663,486,661,634,0.0,-0.774,0
25,0.41708,holding,663,486,661,634,0.0,-0.774,0
26,0.43377,holding,663,486,662,630,0.0,-0.398,0
27,0.45045,holding,663,486,661,634,0.0,-0.774,0
28,0.46713,holding,663,487,661,634,0.0,-0.779,0
29,0.48382,holding,663,486,661,634,0.0,-0.774,0
30,0.5005,holding,663,486,661,634,0.0,-0.774,0
31,0.51718,holding,663,487,661,634,0.0,-0.779,0
32,0.53387,holding,663,487,661,634,0.0,-0.779,0
33,0.55055,holding,663,487,662,630,0.0,-0.401,0
34,0.56723,holding,663,486,661,634,0.0,-0.774,0
35,0.58392,holding,663,487,661,634,0.0,-0.779,0
36,0.6006,holding,663,486,661,634,0.0,-0.774,0
37,0.61728,holding,663,486,662,631,0.0,-0.395,0
38,0.63397,holding,663,486,661,634,0.0,-0.774,0
39,0.65065,free_swing,663,486,661,634,0.0,-0.774,0
40,0.66733,free_swing,662,486,662,634,-0.372,0.0,0
41,0.68402,free_swing,660,485,668,638,-1.123,2.949,0
42,0.7007,free_swing,656,484,672,636,-2.637,5.895,0
43,0.71738,free_swing,649,483,673,634,-5.297,8.842,0
44,0.73407,free_swing,643,483,674,633,-7.545,11.791,0
45,0.75075,free_swing,636,480,675,628,-10.339,14.737,0
46,0.76743,free_swing,627,483,671,621,-13.41,17.684,0
47,0.78412,free_swing,621,480,670,619,-15.843,19.418,0
48,0.8008,free_swing,616,479,666,613,-17.731,20.462,0
49,0.81748,free_swing,614,480,663,611,-18.319,20.508,0
50,0.83417,free_swing,612,477,660,615,-19.378,19.179,0
51,0.85085,free_swing,616,478,654,616,-17.844,15.396,0
52,0.86753,free_swing,622,481,648,626,-15.385,10.166,0
53,0.88422,free_swing,630,482,640,630,-12.407,3.865,0
54,0.9009,free_swing,639,484,631,630,-8.973,-3.136,0
55,0.91758,free_swing,648,486,622,631,-5.563,-10.166,0
56,0.93427,free_swing,659,486,615,624,-1.488,-17.684,0
57,0.95095,free_swing,671,486,610,615,2.974,-25.308,0
58,0.96763,free_swing,680,486,606,606,6.299,-31.661,0
59,0.98432,free_swing,691,484,606,596,10.437,-37.196,0
60,1.001,free_swing,699,483,606,587,13.41,-41.804,0
61,1.01768,free_swing,707,482,609,579,16.348,-45.294,0
62,1.03437,free_swing,719,475,615,570,21.386,-47.59,0
63,1.05105,free_swing,728,471,622,564,25.062,-48.738,0
64,1.06773,free_swing,736,467,629,560,28.402,-49.004,0
65,1.08442,free_swing,743,463,638,557,31.412,-48.164,0
66,1.1011,free_swing,751,458,648,556,34.931,-46.425,0
67,1.11778,free_swing,758,452,660,556,38.367,-43.299,0
68,1.13447,free_swing,763,448,673,558,40.764,-39.289,0
69,1.15115,free_swing,768,443,687,560,43.409,-34.695,0
70,1.16783,free_swing,774,438,704,563,46.32,-29.249,0
71,1.18452,free_swing,778,434,722,566,48.428,-22.989,0
72,1.2012,free_swing,781,430,741,569,50.29,-16.054,0
73,1.21788,free_swing,784,426,762,569,52.158,-8.746,0
74,1.23457,free_swing,786,423,783,569,53.505,-1.177,0
75,1.25125,free_swing,788,422,804,565,54.246,6.384,0
76,1.26793,free_swing,789,420,826,559,55.069,14.906,0
77,1.28462,free_swing,788,421,846,552,54.549,23.881,0
78,1.3013,free_swing,785,424,865,543,52.98,33.912,0
79,1.31798,free_swing,781,430,881,530,50.29,45.0,0
80,1.33467,free_swing,776,436,898,518,47.375,56.094,0
81,1.35135,free_swing,768,443,905,500,43.409,67.41,0
82,1.36803,free_swing,760,449,906,483,39.661,76.891,0
83,1.38472,free_swing,752,456,902,466,35.669,86.186,0
84,1.4014,free_swing,744,462,893,453,31.926,93.457,0
85,1.41808,free_swing,735,468,882,442,27.897,100.03,0
86,1.43477,free_swing,732,472,869,434,26.237,105.503,0
87,1.45145,free_swing,711,477,855,430,18.316,108.076,0
88,1.46813,free_swing,697,480,840,429,12.938,109.628,0
89,1.48482,free_swing,683,483,825,431,7.545,110.113,0
90,1.5015,free_swing,669,484,812,437,2.261,108.194,0
91,1.51818,free_swing,655,483,798,445,-3.033,104.882,0
92,1.53487,free_swing,638,482,785,457,-9.462,99.652,0
93,1.55155,free_swing,621,479,765,473,-15.945,92.386,0
94,1.56823,free_swing,608,474,755,492,-21.173,83.019,0
95,1.58492,free_swing,594,468,734,513,-26.901,72.181,0
96,1.6016,free_swing,582,461,708,535,-32.125,59.574,0
97,1.61828,free_swing,574,456,682,561,-35.669,45.807,0
98,1.63497,free_swing,569,452,648,581,-38.073,31.483,0
99,1.65165,free_swing,567,450,605,596,-39.13,14.589,0
100,1.66833,free_swing,568,453,562,602,-38.136,-2.306,0
101,1.68502,free_swing,572,455,518,595,-36.495,-21.092,0
102,1.7017,free_swing,577,460,481,573,-33.896,-40.35,0
103,1.71838,free_swing,582,461,459,540,-32.125,-57.288,0
104,1.73507,free_swing,581,461,439,511,-32.442,-70.602,0
105,1.75175,free_swing,577,458,427,480,-34.315,-81.656,0
106,1.76843,free_swing,571,455,420,452,-36.795,-91.138,0
107,1.78512,free_swing,566,450,415,426,-39.421,-99.031,0
108,1.8018,free_swing,561,445,413,404,-42.071,-105.484,0
109,1.81848,free_swing,557,442,415,385,-43.939,-111.871,0
110,1.83517,free_swing,554,440,419,369,-45.264,-117.741,0
111,1.85185,free_swing,554,439,425,356,-45.531,-122.758,0
112,1.86853,free_swing,555,440,432,348,-45.0,-126.795,0
113,1.88522,free_swing,558,443,441,342,-43.409,-130.802,0
114,1.9019,free_swing,563,447,451,340,-41.009,-133.692,0
115,1.91858,free_swing,568,451,460,341,-38.601,-135.526,0
